Year, Commodity Code, Crop Name, County Code, County, Harvested Acres, Yield, Production, Price P/U, Unit, Value
2018 ,198199 ,RICE WILD , 999, State Totals,10490 ,0.78 ,8130 ,1407.87 ,    ,11446000
2018 ,370999 ,RUTABAGAS ,991 ,Sum of Others ,28 ,6.96 ,195 ,462.05 ,Tons ,90100
2018 ,370999 ,RUTABAGAS , 999, State Totals,28 ,6.96 ,195 ,462.05 ,    ,90100
2018 ,104999 ,RYE GRAIN ,991 ,Sum of Others ,171 ,1.30 ,222 ,287.39 ,Tons ,63800
2018 ,104999 ,RYE GRAIN , 999, State Totals,171 ,1.30 ,222 ,287.39 ,    ,63800
2018 ,171049 ,RYE SEED ,93 ,Siskiyou ,70 ,1.50 ,105 ,275.24 ,Tons ,28900
2018 ,171049 ,RYE SEED , 999, State Totals,70 ,1.50 ,105 ,275.24 ,    ,28900
2018 ,174412 ,RYEGRASS PERENNIAL ALL ,67 ,Sacramento ,4800 ,3.00 ,14400 ,130.76 ,  ,1883000
2018 ,174412 ,RYEGRASS PERENNIAL ALL ,991 ,Sum of Others ,1190 ,0.92 ,1100 ,619.09 ,  ,681000
2018 ,174412 ,RYEGRASS PERENNIAL ALL , 999, State Totals,5990 ,2.59 ,15500 ,165.42 ,    ,2564000
2018 ,158269 ,SAFFLOWER ,11 ,Colusa ,2170 ,1.36 ,2950 ,400.00 ,Tons ,1180000
2018 ,158269 ,SAFFLOWER ,67 ,Sacramento ,4000 ,1.00 ,4000 ,420.00 ,Tons ,1680000
2018 ,158269 ,SAFFLOWER ,77 ,San Joaquin ,2310 ,1.55 ,3570 ,421.85 ,Tons ,1506000
2018 ,158269 ,SAFFLOWER ,95 ,Solano ,4170 ,1.36 ,5660 ,403.71 ,Tons ,2285000
2018 ,158269 ,SAFFLOWER ,101 ,Sutter ,2800 ,1.09 ,3050 ,400.00 ,Tons ,1220000
2018 ,158269 ,SAFFLOWER ,113 ,Yolo ,6000 ,1.24 ,7440 ,411.02 ,Tons ,3058000
2018 ,158269 ,SAFFLOWER ,991 ,Sum of Others ,1763 ,1.17 ,2062 ,432.74 ,Tons ,892300
2018 ,158269 ,SAFFLOWER , 999, State Totals,23213 ,1.24 ,28732 ,411.43 ,    ,11821300
2018 ,394199 ,SALAD GREENS MISC. ,25 ,Imperial ,3000 ,4.67 ,14000 ,1161.14 ,Tons ,16256000
2018 ,394199 ,SALAD GREENS MISC. ,53 ,Monterey ,4620 ,8.25 ,38100 ,981.99 ,Tons ,37414000
2018 ,394199 ,SALAD GREENS MISC. ,85 ,Santa Clara ,716 ,6.80 ,4870 ,910.68 ,Tons ,4435000
2018 ,394199 ,SALAD GREENS MISC. ,991 ,Sum of Others ,3466 ,2.39 ,8298 ,2370.14 ,Tons ,19667400
2018 ,394199 ,SALAD GREENS MISC. , 999, State Totals,11802 ,5.53 ,65268 ,1191.59 ,    ,77772400
2018 ,172119 ,SEED ALFALFA ,19 ,Fresno ,4720 ,0.33 ,1550 ,6501.94 ,Tons ,10078000
2018 ,172119 ,SEED ALFALFA ,25 ,Imperial ,36600 ,0.32 ,11700 ,5851.20 ,Tons ,68459000
2018 ,172119 ,SEED ALFALFA ,49 ,Modoc ,40 ,  ,  ,  ,Tons ,52000
2018 ,172119 ,SEED ALFALFA ,991 ,Sum of Others ,1110 ,0.48 ,535 ,4642.99 ,Tons ,2484000
2018 ,172119 ,SEED ALFALFA , 999, State Totals,42470 ,0.32 ,13785 ,5877.48 ,    ,81073000
2018 ,173079 ,SEED BERMUDA GRASS ,25 ,Imperial ,8890 ,0.19 ,1670 ,10868.86 ,Tons ,18151000
2018 ,173079 ,SEED BERMUDA GRASS , 999, State Totals,8890 ,0.19 ,1670 ,10868.86 ,    ,18151000
2018 ,173999 ,SEED GRASS UNSPECIFIED ,113 ,Yolo ,800 ,  ,  ,  ,  ,7132000
2018 ,173999 ,SEED GRASS UNSPECIFIED , 999, State Totals,800 ,  ,0 ,  ,    ,7132000
2018 ,178999 ,SEED OTHER (NO FLOWERS) ,19 ,Fresno ,2010 ,  ,  ,  ,  ,2856000
2018 ,178999 ,SEED OTHER (NO FLOWERS) ,101 ,Sutter ,906 ,  ,  ,  ,  ,1632000
2018 ,178999 ,SEED OTHER (NO FLOWERS) ,113 ,Yolo ,5290 ,  ,  ,  ,  ,16704000
2018 ,178999 ,SEED OTHER (NO FLOWERS) , 999, State Totals,8206 ,  ,0 ,  ,    ,21192000
2018 ,171959 ,SEED VEGETABLE & VINECROP ,11 ,Colusa ,5640 ,  ,  ,  ,  ,22818000
2018 ,171959 ,SEED VEGETABLE & VINECROP ,19 ,Fresno ,1560 ,  ,  ,  ,  ,24285000
2018 ,171959 ,SEED VEGETABLE & VINECROP ,21 ,Glenn ,1670 ,  ,  ,  ,  ,32398000
2018 ,171959 ,SEED VEGETABLE & VINECROP ,25 ,Imperial ,4390 ,  ,  ,  ,  ,9749000
2018 ,171959 ,SEED VEGETABLE & VINECROP ,29 ,Kern ,770 ,  ,  ,  ,  ,7863000
2018 ,171959 ,SEED VEGETABLE & VINECROP ,85 ,Santa Clara ,634 ,  ,  ,  ,  ,3459000
2018 ,171959 ,SEED VEGETABLE & VINECROP ,101 ,Sutter ,2130 ,  ,  ,  ,  ,5359000
2018 ,171959 ,SEED VEGETABLE & VINECROP ,113 ,Yolo ,1620 ,  ,  ,  ,  ,2836000
2018 ,171959 ,SEED VEGETABLE & VINECROP ,991 ,Sum of Others ,1560 ,  ,  ,  ,  ,24285000
2018 ,171959 ,SEED VEGETABLE & VINECROP , 999, State Totals,19974 ,  ,0 ,  ,    ,133052000
2018 ,411999 ,SHEEP ,63 ,Plumas ,  ,  ,  ,  ,  ,50600
2018 ,411999 ,SHEEP ,91 ,Sierra ,  ,  ,  ,  ,  ,40500
2018 ,411999 ,SHEEP ,93 ,Siskiyou ,  ,  ,  ,  ,  ,162000
2018 ,411999 ,SHEEP ,991 ,Sum of Others ,  ,  ,  ,  ,  ,119800
2018 ,411999 ,SHEEP , 999, State Totals,0 ,  ,0 ,  ,    ,372900
2018 ,419999 ,SHEEP & LAMBS UNSPECIFIED ,5 ,Amador ,  ,  ,  ,  ,  ,484000
2018 ,419999 ,SHEEP & LAMBS UNSPECIFIED ,7 ,Butte ,  ,  ,  ,  ,  ,419000
2018 ,419999 ,SHEEP & LAMBS UNSPECIFIED ,9 ,Calaveras ,  ,  ,  ,  ,  ,74300
2018 ,419999 ,SHEEP & LAMBS UNSPECIFIED ,11 ,Colusa ,  ,  ,  ,  ,  ,830000
2018 ,419999 ,SHEEP & LAMBS UNSPECIFIED ,15 ,Del Norte ,  ,  ,  ,  ,  ,49000
2018 ,419999 ,SHEEP & LAMBS UNSPECIFIED ,21 ,Glenn ,  ,  ,  ,  ,  ,756000
2018 ,419999 ,SHEEP & LAMBS UNSPECIFIED ,23 ,Humboldt ,  ,  ,  ,  ,  ,698000
2018 ,419999 ,SHEEP & LAMBS UNSPECIFIED ,27 ,Inyo ,  ,  ,  ,  ,  ,697000
2018 ,419999 ,SHEEP & LAMBS UNSPECIFIED ,29 ,Kern ,  ,  ,  ,  ,  ,16200000
2018 ,419999 ,SHEEP & LAMBS UNSPECIFIED ,35 ,Lassen ,  ,  ,  ,  ,  ,1944000
2018 ,419999 ,SHEEP & LAMBS UNSPECIFIED ,41 ,Marin ,  ,  ,  ,  ,  ,1694000
2018 ,419999 ,SHEEP & LAMBS UNSPECIFIED ,45 ,Mendocino ,  ,  ,  ,  ,  ,481000
2018 ,419999 ,SHEEP & LAMBS UNSPECIFIED ,47 ,Merced ,  ,  ,  ,  ,  ,3452000
2018 ,419999 ,SHEEP & LAMBS UNSPECIFIED ,51 ,Mono ,  ,  ,  ,  ,  ,2586000
2018 ,419999 ,SHEEP & LAMBS UNSPECIFIED ,53 ,Monterey ,  ,  ,  ,  ,  ,249000
2018 ,419999 ,SHEEP & LAMBS UNSPECIFIED ,55 ,Napa ,  ,  ,  ,  ,  ,305000
2018 ,419999 ,SHEEP & LAMBS UNSPECIFIED ,57 ,Nevada ,  ,  ,  ,  ,  ,210000
2018 ,419999 ,SHEEP & LAMBS UNSPECIFIED ,61 ,Placer ,  ,  ,  ,  ,  ,1188000
2018 ,419999 ,SHEEP & LAMBS UNSPECIFIED ,65 ,Riverside ,  ,  ,  ,  ,  ,1446000
2018 ,419999 ,SHEEP & LAMBS UNSPECIFIED ,73 ,San Diego ,  ,  ,  ,  ,  ,107000
2018 ,419999 ,SHEEP & LAMBS UNSPECIFIED ,77 ,San Joaquin ,  ,  ,  ,  ,  ,2288000
2018 ,419999 ,SHEEP & LAMBS UNSPECIFIED ,89 ,Shasta ,  ,  ,  ,  ,  ,403000
2018 ,419999 ,SHEEP & LAMBS UNSPECIFIED ,95 ,Solano ,  ,  ,  ,  ,  ,3721000
2018 ,419999 ,SHEEP & LAMBS UNSPECIFIED ,97 ,Sonoma ,  ,  ,  ,  ,  ,11280000
2018 ,419999 ,SHEEP & LAMBS UNSPECIFIED ,99 ,Stanislaus ,  ,  ,  ,  ,  ,480000
2018 ,419999 ,SHEEP & LAMBS UNSPECIFIED ,101 ,Sutter ,  ,  ,  ,  ,  ,425000
2018 ,419999 ,SHEEP & LAMBS UNSPECIFIED ,109 ,Tuolumne ,  ,  ,  ,  ,  ,310000
2018 ,419999 ,SHEEP & LAMBS UNSPECIFIED ,113 ,Yolo ,  ,  ,  ,  ,  ,2695000
2018 ,419999 ,SHEEP & LAMBS UNSPECIFIED ,991 ,Sum of Others ,  ,  ,  ,  ,  ,213250
2018 ,419999 ,SHEEP & LAMBS UNSPECIFIED , 999, State Totals,0 ,  ,0 ,  ,    ,55684550
2018 ,412999 ,SHEEP LAMBS ,93 ,Siskiyou ,  ,  ,  ,  ,  ,1116000
2018 ,412999 ,SHEEP LAMBS ,107 ,Tulare ,  ,  ,  ,  ,  ,2705000
2018 ,412999 ,SHEEP LAMBS , 999, State Totals,0 ,  ,0 ,  ,    ,3821000
2018 ,414499 ,SHEEP LAMBS FEEDLOT FAT ,19 ,Fresno ,  ,  ,  ,  ,  ,17490000
2018 ,414499 ,SHEEP LAMBS FEEDLOT FAT ,991 ,Sum of Others ,  ,  ,  ,  ,  ,6215000
2018 ,414499 ,SHEEP LAMBS FEEDLOT FAT , 999, State Totals,0 ,  ,0 ,  ,    ,23705000
2018 ,195199 ,SILAGE ,19 ,Fresno ,15900 ,10.25 ,163000 ,53.00 ,Tons ,8639000
2018 ,195199 ,SILAGE ,21 ,Glenn ,5650 ,11.61 ,65600 ,38.98 ,Tons ,2557000
2018 ,195199 ,SILAGE ,29 ,Kern ,100000 ,21.41 ,2141000 ,40.89 ,Tons ,87538000
2018 ,195199 ,SILAGE ,31 ,Kings ,52300 ,17.82 ,932000 ,39.67 ,Tons ,36974000
2018 ,195199 ,SILAGE ,39 ,Madera ,22900 ,15.37 ,352000 ,35.69 ,Tons ,12564000
2018 ,195199 ,SILAGE ,41 ,Marin ,1320 ,10.00 ,13200 ,63.71 ,Tons ,841000
2018 ,195199 ,SILAGE ,47 ,Merced ,78200 ,16.99 ,1329000 ,30.63 ,Tons ,40713000
2018 ,195199 ,SILAGE ,67 ,Sacramento ,6970 ,11.26 ,78500 ,19.41 ,Tons ,1524000
2018 ,195199 ,SILAGE ,71 ,San Bernardino ,1570 ,1.50 ,2350 ,189.79 ,Tons ,446000
2018 ,195199 ,SILAGE ,77 ,San Joaquin ,84000 ,12.62 ,1060000 ,41.75 ,Tons ,44251000
2018 ,195199 ,SILAGE ,97 ,Sonoma ,4890 ,9.61 ,47000 ,31.79 ,Tons ,1494000
2018 ,195199 ,SILAGE ,99 ,Stanislaus ,64900 ,  ,  ,  ,Tons ,38309000
2018 ,195199 ,SILAGE ,107 ,Tulare ,211000 ,16.12 ,3402000 ,47.31 ,Tons ,160943000
2018 ,195199 ,SILAGE ,991 ,Sum of Others ,4626 ,6.30 ,29129 ,57.95 ,Tons ,1688100
2018 ,195199 ,SILAGE , 999, State Totals,654226 ,16.31 ,9614779 ,41.62 ,    ,438481100
2018 ,114991 ,SORGHUM GRAIN ,77 ,San Joaquin ,1500 ,3.67 ,5500 ,246.55 ,Tons ,1356000
2018 ,114991 ,SORGHUM GRAIN ,991 ,Sum of Others ,7197 ,10.18 ,73288 ,127.45 ,Tons ,9340500
2018 ,114991 ,SORGHUM GRAIN , 999, State Totals,8697 ,9.06 ,78788 ,135.76 ,    ,10696500
2018 ,114992 ,SORGHUM SILAGE ,31 ,Kings ,13100 ,19.54 ,256000 ,39.16 ,Tons ,10024000
2018 ,114992 ,SORGHUM SILAGE ,65 ,Riverside ,262 ,19.08 ,5000 ,66.60 ,Tons ,333000
2018 ,114992 ,SORGHUM SILAGE ,71 ,San Bernardino ,707 ,19.24 ,13600 ,66.62 ,Tons ,906000
2018 ,114992 ,SORGHUM SILAGE ,991 ,Sum of Others ,5590 ,15.87 ,88700 ,40.02 ,Tons ,3550000
2018 ,114992 ,SORGHUM SILAGE , 999, State Totals,19659 ,18.48 ,363300 ,40.77 ,    ,14813000
2018 ,154999 ,SOYBEANS ,991 ,Sum of Others ,17 ,16.47 ,280 ,3000.00 ,Tons ,840000
2018 ,154999 ,SOYBEANS , 999, State Totals,17 ,16.47 ,280 ,3000.00 ,    ,840000
2018 ,398599 ,SPICES AND HERBS ,53 ,Monterey ,886 ,10.56 ,9360 ,1750.00 ,Tons ,16380000
2018 ,398599 ,SPICES AND HERBS ,65 ,Riverside ,1290 ,8.60 ,11100 ,452.25 ,Tons ,5020000
2018 ,398599 ,SPICES AND HERBS ,71 ,San Bernardino ,172 ,2.99 ,515 ,2497.09 ,Tons ,1286000
2018 ,398599 ,SPICES AND HERBS ,73 ,San Diego ,148 ,10.00 ,1480 ,5408.11 ,Tons ,8004000
2018 ,398599 ,SPICES AND HERBS ,991 ,Sum of Others ,1167 ,  ,  ,  ,Tons ,17858720
2018 ,398599 ,SPICES AND HERBS , 999, State Totals,3663 ,9.00 ,22455 ,1366.73 ,    ,48548720
2018 ,374189 ,SPINACH FOOD SERVICE ,53 ,Monterey ,14300 ,8.53 ,122000 ,984.00 ,Tons ,120048000
2018 ,374189 ,SPINACH FOOD SERVICE , 999, State Totals,14300 ,8.53 ,122000 ,984.00 ,    ,120048000
2018 ,374199 ,SPINACH FRESH MARKET ,53 ,Monterey ,1900 ,8.53 ,16200 ,1440.00 ,Tons ,23328000
2018 ,374199 ,SPINACH FRESH MARKET ,991 ,Sum of Others ,305 ,4.98 ,1520 ,1795.39 ,Tons ,2729000
2018 ,374199 ,SPINACH FRESH MARKET , 999, State Totals,2205 ,8.04 ,17720 ,1470.49 ,    ,26057000
2018 ,374299 ,SPINACH PROCESSING ,991 ,Sum of Others ,102 ,11.76 ,1200 ,195.00 ,Tons ,234000
2018 ,374299 ,SPINACH PROCESSING , 999, State Totals,102 ,11.76 ,1200 ,195.00 ,    ,234000
2018 ,374999 ,SPINACH UNSPECIFIED ,25 ,Imperial ,8590 ,5.72 ,49100 ,1716.72 ,Tons ,84291000
2018 ,374999 ,SPINACH UNSPECIFIED ,65 ,Riverside ,1090 ,14.50 ,15800 ,723.54 ,Tons ,11432000
2018 ,374999 ,SPINACH UNSPECIFIED ,69 ,San Benito ,5810 ,3.68 ,21400 ,1756.96 ,Tons ,37599000
2018 ,374999 ,SPINACH UNSPECIFIED ,83 ,Santa Barbara ,1240 ,7.31 ,9060 ,1443.71 ,Tons ,13080000
2018 ,374999 ,SPINACH UNSPECIFIED ,85 ,Santa Clara ,676 ,5.40 ,3650 ,1239.18 ,Tons ,4523000
2018 ,374999 ,SPINACH UNSPECIFIED ,111 ,Ventura ,1430 ,9.09 ,13000 ,1122.00 ,Tons ,14586000
2018 ,374999 ,SPINACH UNSPECIFIED ,991 ,Sum of Others ,177 ,9.89 ,1750 ,424.60 ,Tons ,743050
2018 ,374999 ,SPINACH UNSPECIFIED , 999, State Totals,19013 ,5.98 ,113760 ,1461.45 ,    ,166254050
2018 ,375999 ,SQUASH ,19 ,Fresno ,727 ,10.07 ,7320 ,659.02 ,Tons ,4824000
2018 ,375999 ,SQUASH ,53 ,Monterey ,116 ,11.72 ,1360 ,580.88 ,Tons ,790000
2018 ,375999 ,SQUASH ,65 ,Riverside ,1260 ,11.83 ,14900 ,524.70 ,Tons ,7818000
2018 ,375999 ,SQUASH ,67 ,Sacramento ,733 ,12.01 ,8800 ,161.48 ,Tons ,1421000
2018 ,375999 ,SQUASH ,71 ,San Bernardino ,59 ,11.68 ,689 ,528.30 ,Tons ,364000
2018 ,375999 ,SQUASH ,73 ,San Diego ,373 ,8.02 ,2990 ,1528.76 ,Tons ,4571000
2018 ,375999 ,SQUASH ,77 ,San Joaquin ,1270 ,7.32 ,9300 ,573.98 ,Tons ,5338000
2018 ,375999 ,SQUASH ,79 ,San Luis Obispo ,128 ,13.13 ,1680 ,722.02 ,Tons ,1213000
2018 ,375999 ,SQUASH ,83 ,Santa Barbara ,717 ,22.04 ,15800 ,543.42 ,Tons ,8586000
2018 ,375999 ,SQUASH ,85 ,Santa Clara ,217 ,4.88 ,1060 ,618.87 ,Tons ,656000
2018 ,375999 ,SQUASH ,991 ,Sum of Others ,283 ,27.51 ,7785 ,226.04 ,Tons ,1759700
2018 ,375999 ,SQUASH , 999, State Totals,5883 ,12.18 ,71684 ,520.91 ,    ,37340700
2018 ,195399 ,STRAW ,25 ,Imperial ,  ,  ,  ,  ,Tons ,4785000
2018 ,195399 ,STRAW ,47 ,Merced ,  ,  ,1030 ,107.77 ,Tons ,111000
2018 ,195399 ,STRAW ,97 ,Sonoma ,  ,  ,  ,  ,Tons ,231000
2018 ,195399 ,STRAW ,99 ,Stanislaus ,  ,  ,7020 ,35.04 ,Tons ,246000
2018 ,195399 ,STRAW ,991 ,Sum of Others ,12860 ,1.63 ,20910 ,91.51 ,Tons ,1913400
2018 ,195399 ,STRAW , 999, State Totals,12860 ,1.63 ,28960 ,78.40 ,    ,7286400
2018 ,132999 ,SUGAR BEETS ,25 ,Imperial ,24400 ,47.75 ,1165000 ,47.10 ,Tons ,54868000
2018 ,132999 ,SUGAR BEETS , 999, State Totals,24400 ,47.75 ,1165000 ,47.10 ,    ,54868000
2018 ,158316 ,SUNFLOWER SEED PLANTING ,11 ,Colusa ,8260 ,0.89 ,7380 ,3840.92 ,Tons ,28346000
2018 ,158316 ,SUNFLOWER SEED PLANTING ,21 ,Glenn ,4070 ,0.63 ,2570 ,4001.17 ,Tons ,10283000
2018 ,158316 ,SUNFLOWER SEED PLANTING ,95 ,Solano ,8580 ,0.83 ,7080 ,3559.75 ,Tons ,25203000
2018 ,158316 ,SUNFLOWER SEED PLANTING ,113 ,Yolo ,25500 ,  ,  ,  ,Tons ,24978000
2018 ,158316 ,SUNFLOWER SEED PLANTING , 999, State Totals,46410 ,0.81 ,17030 ,3748.21 ,    ,88810000
2018 ,376999 ,SWISS CHARD ,53 ,Monterey ,1240 ,8.23 ,10200 ,1490.00 ,Tons ,15198000
2018 ,376999 ,SWISS CHARD ,991 ,Sum of Others ,987 ,9.11 ,8990 ,1023.19 ,Tons ,9198500
2018 ,376999 ,SWISS CHARD , 999, State Totals,2227 ,8.62 ,19190 ,1271.31 ,    ,24396500
2018 ,206999 ,TANGELOS ,25 ,Imperial ,532 ,4.76 ,2530 ,554.15 ,Tons ,1402000
2018 ,206999 ,TANGELOS ,65 ,Riverside ,780 ,8.22 ,6410 ,945.40 ,Tons ,6060000
2018 ,206999 ,TANGELOS ,71 ,San Bernardino ,4 ,8.75 ,35 ,1028.57 ,Tons ,36000
2018 ,206999 ,TANGELOS , 999, State Totals,1316 ,6.82 ,8975 ,835.43 ,    ,7498000
2018 ,203999 ,TANGERINES & MANDARINS ,19 ,Fresno ,24200 ,6.16 ,149000 ,1544.00 ,Tons ,230056000
2018 ,203999 ,TANGERINES & MANDARINS ,25 ,Imperial ,570 ,7.51 ,4280 ,753.74 ,Tons ,3226000
2018 ,203999 ,TANGERINES & MANDARINS ,29 ,Kern ,25800 ,10.62 ,274000 ,1715.01 ,Tons ,469912000
2018 ,203999 ,TANGERINES & MANDARINS ,61 ,Placer ,240 ,4.63 ,1110 ,2400.90 ,Tons ,2665000
2018 ,203999 ,TANGERINES & MANDARINS ,65 ,Riverside ,1550 ,8.77 ,13600 ,1700.00 ,Tons ,23120000
2018 ,203999 ,TANGERINES & MANDARINS ,73 ,San Diego ,990 ,14.04 ,13900 ,1211.08 ,Tons ,16834000
2018 ,203999 ,TANGERINES & MANDARINS ,107 ,Tulare ,28500 ,11.89 ,339000 ,1510.00 ,Tons ,511890000
2018 ,203999 ,TANGERINES & MANDARINS ,111 ,Ventura ,1660 ,6.20 ,10300 ,1689.13 ,Tons ,17398000
2018 ,203999 ,TANGERINES & MANDARINS ,991 ,Sum of Others ,  ,  ,  ,  ,Tons ,4920290
2018 ,203999 ,TANGERINES & MANDARINS , 999, State Totals,83510 ,9.64 ,805190 ,1583.60 ,    ,1280021290
2018 ,398499 ,TOMATILLO ,991 ,Sum of Others ,2 ,21.50 ,43 ,3023.26 ,Tons ,130000
2018 ,398499 ,TOMATILLO , 999, State Totals,2 ,21.50 ,43 ,3023.26 ,    ,130000
2018 ,378199 ,TOMATOES FRESH MARKET ,19 ,Fresno ,6620 ,24.17 ,160000 ,102.00 ,Tons ,16320000
2018 ,378199 ,TOMATOES FRESH MARKET ,39 ,Madera ,800 ,20.00 ,16000 ,469.00 ,Tons ,7504000
2018 ,378199 ,TOMATOES FRESH MARKET ,47 ,Merced ,3910 ,23.50 ,91900 ,400.24 ,Tons ,36782000
2018 ,378199 ,TOMATOES FRESH MARKET ,65 ,Riverside ,328 ,18.69 ,6130 ,643.88 ,Tons ,3947000
2018 ,378199 ,TOMATOES FRESH MARKET ,69 ,San Benito ,610 ,  ,  ,  ,Tons ,14041000
2018 ,378199 ,TOMATOES FRESH MARKET ,73 ,San Diego ,1230 ,15.93 ,19600 ,3112.09 ,Tons ,60997000
2018 ,378199 ,TOMATOES FRESH MARKET ,77 ,San Joaquin ,1600 ,23.94 ,38300 ,550.94 ,Tons ,21101000
2018 ,378199 ,TOMATOES FRESH MARKET ,85 ,Santa Clara ,1000 ,22.40 ,22400 ,472.01 ,Tons ,10573000
2018 ,378199 ,TOMATOES FRESH MARKET ,991 ,Sum of Others ,528 ,50.95 ,26900 ,838.14 ,Tons ,22546000
2018 ,378199 ,TOMATOES FRESH MARKET , 999, State Totals,16626 ,23.80 ,381230 ,471.55 ,    ,193811000
2018 ,378299 ,TOMATOES PROCESSING ,11 ,Colusa ,14100 ,49.15 ,693000 ,71.01 ,Tons ,49209000
2018 ,378299 ,TOMATOES PROCESSING ,19 ,Fresno ,77100 ,56.52 ,4358000 ,68.00 ,Tons ,296344000
2018 ,378299 ,TOMATOES PROCESSING ,21 ,Glenn ,1370 ,42.48 ,58200 ,72.06 ,Tons ,4194000
2018 ,378299 ,TOMATOES PROCESSING ,29 ,Kern ,6000 ,61.67 ,370000 ,79.04 ,Tons ,29246000
2018 ,378299 ,TOMATOES PROCESSING ,31 ,Kings ,32400 ,62.13 ,2013000 ,73.70 ,Tons ,148368000
2018 ,378299 ,TOMATOES PROCESSING ,39 ,Madera ,5800 ,57.59 ,334000 ,72.05 ,Tons ,24066000
2018 ,378299 ,TOMATOES PROCESSING ,47 ,Merced ,20500 ,55.46 ,1137000 ,71.50 ,Tons ,81293000
2018 ,378299 ,TOMATOES PROCESSING ,67 ,Sacramento ,2660 ,43.98 ,117000 ,74.15 ,Tons ,8675000
2018 ,378299 ,TOMATOES PROCESSING ,77 ,San Joaquin ,19200 ,50.05 ,961000 ,75.32 ,Tons ,72382000
2018 ,378299 ,TOMATOES PROCESSING ,85 ,Santa Clara ,348 ,56.90 ,19800 ,71.11 ,Tons ,1408000
2018 ,378299 ,TOMATOES PROCESSING ,95 ,Solano ,11200 ,42.14 ,472000 ,73.56 ,Tons ,34720000
2018 ,378299 ,TOMATOES PROCESSING ,101 ,Sutter ,11700 ,45.64 ,534000 ,70.95 ,Tons ,37887000
2018 ,378299 ,TOMATOES PROCESSING ,113 ,Yolo ,28800 ,48.68 ,1402000 ,72.00 ,Tons ,100944000
2018 ,378299 ,TOMATOES PROCESSING ,991 ,Sum of Others ,1740 ,47.24 ,82200 ,112.96 ,Tons ,9285000
2018 ,378299 ,TOMATOES PROCESSING , 999, State Totals,232918 ,53.89 ,12551200 ,71.55 ,    ,898021000
2018 ,378999 ,TOMATOES UNSPECIFIED ,13 ,Contra Costa ,3580 ,60.06 ,215000 ,71.68 ,Tons ,15412000
2018 ,378999 ,TOMATOES UNSPECIFIED ,71 ,San Bernardino ,22 ,17.68 ,389 ,645.24 ,Tons ,251000
2018 ,378999 ,TOMATOES UNSPECIFIED ,99 ,Stanislaus ,8800 ,  ,  ,  ,Tons ,34194000
2018 ,378999 ,TOMATOES UNSPECIFIED ,111 ,Ventura ,381 ,67.19 ,25600 ,1911.41 ,Tons ,48932000
2018 ,378999 ,TOMATOES UNSPECIFIED ,991 ,Sum of Others ,464 ,42.46 ,19700 ,255.89 ,Tons ,5041000
2018 ,378999 ,TOMATOES UNSPECIFIED , 999, State Totals,13247 ,58.62 ,260689 ,267.12 ,    ,103830000
2018 ,115991 ,TRITICALE ,67 ,Sacramento ,580 ,2.40 ,1390 ,161.87 ,Tons ,225000
2018 ,115991 ,TRITICALE ,95 ,Solano ,5370 ,2.23 ,12000 ,161.67 ,Tons ,1940000
2018 ,115991 ,TRITICALE ,991 ,Sum of Others ,220 ,2.26 ,498 ,192.37 ,Tons ,95800
2018 ,115991 ,TRITICALE , 999, State Totals,6170 ,2.25 ,13888 ,162.79 ,    ,2260800
2018 ,619999 ,TURKEYS UNSPECIFIED ,31 ,Kings ,  ,  ,  ,  ,  ,14871000
2018 ,619999 ,TURKEYS UNSPECIFIED ,47 ,Merced ,  ,  ,  ,  ,  ,42722000
2018 ,619999 ,TURKEYS UNSPECIFIED ,71 ,San Bernardino ,  ,  ,  ,  ,  ,448000
2018 ,619999 ,TURKEYS UNSPECIFIED ,77 ,San Joaquin ,  ,  ,  ,  ,  ,3332000
2018 ,619999 ,TURKEYS UNSPECIFIED ,99 ,Stanislaus ,  ,  ,  ,  ,  ,64342000
2018 ,619999 ,TURKEYS UNSPECIFIED ,991 ,Sum of Others ,  ,  ,  ,  ,  ,9880
2018 ,619999 ,TURKEYS UNSPECIFIED , 999, State Totals,0 ,  ,0 ,  ,    ,125724880
2018 ,380999 ,TURNIPS ALL ,991 ,Sum of Others ,88 ,12.68 ,1116 ,794.89 ,Tons ,887100
2018 ,380999 ,TURNIPS ALL , 999, State Totals,88 ,12.68 ,1116 ,794.89 ,    ,887100
2018 ,395999 ,VEGETABLES ORIENTAL ALL ,19 ,Fresno ,1120 ,  ,  ,  ,Tons ,17108000
2018 ,395999 ,VEGETABLES ORIENTAL ALL ,65 ,Riverside ,3780 ,11.19 ,42300 ,560.50 ,Tons ,23709000
2018 ,395999 ,VEGETABLES ORIENTAL ALL ,71 ,San Bernardino ,297 ,11.45 ,3400 ,435.00 ,Tons ,1479000
2018 ,395999 ,VEGETABLES ORIENTAL ALL ,85 ,Santa Clara ,731 ,20.66 ,15100 ,584.24 ,Tons ,8822000
2018 ,395999 ,VEGETABLES ORIENTAL ALL ,111 ,Ventura ,733 ,16.78 ,12300 ,1465.45 ,Tons ,18025000
2018 ,395999 ,VEGETABLES ORIENTAL ALL ,991 ,Sum of Others ,169 ,7.93 ,1340 ,1294.40 ,Tons ,1734500
2018 ,395999 ,VEGETABLES ORIENTAL ALL , 999, State Totals,6830 ,13.04 ,74440 ,722.32 ,    ,70877500
2018 ,398999 ,VEGETABLES UNSPECIFIED ,1 ,Alameda ,136 ,  ,  ,  ,  ,899000
