Year, Commodity Code, Crop Name, County Code, County, Harvested Acres, Yield, Production, Price P/U, Unit, Value
2017 ,268099 ,ALMOND HULLS ,991 ,Sum of Others ,  ,  ,26700 ,53.86 ,Tons ,1438000
2017 ,268099 ,ALMOND HULLS , 999, State Total,  ,  ,2261050 ,70.20 ,    ,158733000
2017 ,261999 ,ALMONDS ALL ,7 ,Butte ,39600 ,0.75 ,29700 ,4653.03 ,Tons ,138195000
2017 ,261999 ,ALMONDS ALL ,9 ,Calaveras ,50 ,  ,  ,  ,Tons ,20900
2017 ,261999 ,ALMONDS ALL ,11 ,Colusa ,61200 ,1.05 ,64200 ,4785.64 ,Tons ,307238000
2017 ,261999 ,ALMONDS ALL ,19 ,Fresno ,228000 ,1.13 ,258000 ,4526.00 ,Tons ,1167708000
2017 ,261999 ,ALMONDS ALL ,21 ,Glenn ,52600 ,0.84 ,44200 ,4912.22 ,Tons ,217120000
2017 ,261999 ,ALMONDS ALL ,29 ,Kern ,214000 ,1.23 ,264000 ,4676.98 ,Tons ,1234724000
2017 ,261999 ,ALMONDS ALL ,31 ,Kings ,27500 ,1.11 ,30500 ,4707.08 ,Tons ,143566000
2017 ,261999 ,ALMONDS ALL ,39 ,Madera ,135000 ,1.11 ,150000 ,4690.31 ,Tons ,703546000
2017 ,261999 ,ALMONDS ALL ,47 ,Merced ,109000 ,1.12 ,122000 ,4885.86 ,Tons ,596075000
2017 ,261999 ,ALMONDS ALL ,67 ,Sacramento ,275 ,0.40 ,110 ,4700.00 ,Tons ,517000
2017 ,261999 ,ALMONDS ALL ,77 ,San Joaquin ,74200 ,1.02 ,75400 ,4810.62 ,Tons ,362721000
2017 ,261999 ,ALMONDS ALL ,95 ,Solano ,17800 ,0.50 ,8970 ,4305.35 ,Tons ,38619000
2017 ,261999 ,ALMONDS ALL ,99 ,Stanislaus ,188000 ,1.13 ,212000 ,4848.00 ,Tons ,1027776000
2017 ,261999 ,ALMONDS ALL ,101 ,Sutter ,12300 ,0.63 ,7730 ,4693.14 ,Tons ,36278000
2017 ,261999 ,ALMONDS ALL ,103 ,Tehama ,11600 ,0.93 ,10800 ,4938.98 ,Tons ,53341000
2017 ,261999 ,ALMONDS ALL ,107 ,Tulare ,67400 ,1.02 ,68700 ,4640.00 ,Tons ,318768000
2017 ,261999 ,ALMONDS ALL ,113 ,Yolo ,30000 ,0.90 ,27000 ,4260.00 ,Tons ,115020000
2017 ,261999 ,ALMONDS ALL ,115 ,Yuba ,1590 ,0.60 ,952 ,5797.27 ,Tons ,5519000
2017 ,261999 ,ALMONDS ALL ,991 ,Sum of Others ,3403 ,0.81 ,2742 ,7999.87 ,Tons ,21935640
2017 ,261999 ,ALMONDS ALL , 999, State Total,1273518 ,1.08 ,1377004 ,4712.16 ,    ,6488687540
2017 ,333999 ,ANISE (FENNEL) ,53 ,Monterey ,797 ,19.70 ,15700 ,1140.00 ,Tons ,17898000
2017 ,333999 ,ANISE (FENNEL) ,991 ,Sum of Others ,150 ,13.07 ,1960 ,587.24 ,Tons ,1151000
2017 ,333999 ,ANISE (FENNEL) , 999, State Total,947 ,18.65 ,17660 ,1078.65 ,    ,19049000
2017 ,483999 ,APIARY PRODUCTS BEES PACKAGED ,11 ,Colusa ,  ,  ,2500 ,80.00 ,Lbs ,200000
2017 ,483999 ,APIARY PRODUCTS BEES PACKAGED ,21 ,Glenn ,  ,  ,144000 ,27.44 ,Lbs ,3952000
2017 ,483999 ,APIARY PRODUCTS BEES PACKAGED ,47 ,Merced ,  ,  ,52200 ,24.66 ,Lbs ,1287000
2017 ,483999 ,APIARY PRODUCTS BEES PACKAGED ,991 ,Sum of Others ,  ,  ,5320 ,56.58 ,Lbs ,301000
2017 ,483999 ,APIARY PRODUCTS BEES PACKAGED , 999, State Total,  ,  ,204020 ,28.13 ,    ,5740000
2017 ,485999 ,APIARY PRODUCTS BEES QUEEN ,11 ,Colusa ,  ,  ,21500 ,26.51 ,Each ,570000
2017 ,485999 ,APIARY PRODUCTS BEES QUEEN ,21 ,Glenn ,  ,  ,364000 ,23.02 ,Each ,8378000
2017 ,485999 ,APIARY PRODUCTS BEES QUEEN ,47 ,Merced ,  ,  ,38400 ,17.24 ,Each ,662000
2017 ,485999 ,APIARY PRODUCTS BEES QUEEN ,89 ,Shasta ,  ,  ,220000 ,24.27 ,Each ,5339000
2017 ,485999 ,APIARY PRODUCTS BEES QUEEN ,991 ,Sum of Others ,  ,  ,35400 ,24.46 ,Each ,866000
2017 ,485999 ,APIARY PRODUCTS BEES QUEEN , 999, State Total,  ,  ,679300 ,23.28 ,    ,15815000
2017 ,489999 ,APIARY PRODUCTS BEES UNSPECIFIED ,7 ,Butte ,  ,  ,  ,  ,  ,2576000
2017 ,489999 ,APIARY PRODUCTS BEES UNSPECIFIED ,9 ,Calaveras ,  ,  ,  ,  ,  ,316000
2017 ,489999 ,APIARY PRODUCTS BEES UNSPECIFIED ,13 ,Contra Costa ,  ,  ,  ,  ,  ,424000
2017 ,489999 ,APIARY PRODUCTS BEES UNSPECIFIED ,27 ,Inyo ,  ,  ,  ,  ,  ,5400
2017 ,489999 ,APIARY PRODUCTS BEES UNSPECIFIED ,57 ,Nevada ,  ,  ,  ,  ,  ,218000
2017 ,489999 ,APIARY PRODUCTS BEES UNSPECIFIED ,59 ,Orange ,  ,  ,  ,  ,  ,529000
2017 ,489999 ,APIARY PRODUCTS BEES UNSPECIFIED ,61 ,Placer ,  ,  ,  ,  ,  ,73000
2017 ,489999 ,APIARY PRODUCTS BEES UNSPECIFIED ,67 ,Sacramento ,  ,  ,  ,  ,  ,274000
2017 ,489999 ,APIARY PRODUCTS BEES UNSPECIFIED ,77 ,San Joaquin ,  ,  ,  ,  ,  ,412000
2017 ,489999 ,APIARY PRODUCTS BEES UNSPECIFIED ,89 ,Shasta ,  ,  ,  ,  ,  ,1268000
2017 ,489999 ,APIARY PRODUCTS BEES UNSPECIFIED ,95 ,Solano ,  ,  ,  ,  ,  ,767000
2017 ,489999 ,APIARY PRODUCTS BEES UNSPECIFIED ,97 ,Sonoma ,  ,  ,  ,  ,  ,231000
2017 ,489999 ,APIARY PRODUCTS BEES UNSPECIFIED ,103 ,Tehama ,  ,  ,  ,  ,  ,14483000
2017 ,489999 ,APIARY PRODUCTS BEES UNSPECIFIED ,109 ,Tuolumne ,  ,  ,  ,  ,  ,106000
2017 ,489999 ,APIARY PRODUCTS BEES UNSPECIFIED ,113 ,Yolo ,  ,  ,  ,  ,  ,11432000
2017 ,489999 ,APIARY PRODUCTS BEES UNSPECIFIED ,991 ,Sum of Others ,  ,  ,  ,  ,  ,31480
2017 ,489999 ,APIARY PRODUCTS BEES UNSPECIFIED , 999, State Total,  ,  ,  ,  ,    ,33145880
2017 ,482999 ,APIARY PRODUCTS BEESWAX ,19 ,Fresno ,  ,  ,405000 ,3.15 ,Lbs ,1276000
2017 ,482999 ,APIARY PRODUCTS BEESWAX ,25 ,Imperial ,  ,  ,6260 ,3.51 ,Lbs ,22000
2017 ,482999 ,APIARY PRODUCTS BEESWAX ,29 ,Kern ,  ,  ,496000 ,3.50 ,Lbs ,1737000
2017 ,482999 ,APIARY PRODUCTS BEESWAX ,31 ,Kings ,  ,  ,10300 ,2.99 ,Lbs ,30800
2017 ,482999 ,APIARY PRODUCTS BEESWAX ,39 ,Madera ,  ,  ,54000 ,3.00 ,Lbs ,162000
2017 ,482999 ,APIARY PRODUCTS BEESWAX ,47 ,Merced ,  ,  ,24200 ,2.36 ,Lbs ,57000
2017 ,482999 ,APIARY PRODUCTS BEESWAX ,53 ,Monterey ,  ,  ,330 ,4.52 ,Lbs ,1490
2017 ,482999 ,APIARY PRODUCTS BEESWAX ,63 ,Plumas ,  ,  ,19 ,4.26 ,Lbs ,81
2017 ,482999 ,APIARY PRODUCTS BEESWAX ,65 ,Riverside ,  ,  ,13500 ,2.70 ,Lbs ,36500
2017 ,482999 ,APIARY PRODUCTS BEESWAX ,73 ,San Diego ,  ,  ,  ,  ,Lbs ,21600
2017 ,482999 ,APIARY PRODUCTS BEESWAX ,99 ,Stanislaus ,  ,  ,578000 ,3.50 ,Lbs ,2023000
2017 ,482999 ,APIARY PRODUCTS BEESWAX ,107 ,Tulare ,  ,  ,142000 ,2.65 ,Lbs ,376000
2017 ,482999 ,APIARY PRODUCTS BEESWAX ,111 ,Ventura ,  ,  ,19400 ,3.61 ,Lbs ,70000
2017 ,482999 ,APIARY PRODUCTS BEESWAX ,991 ,Sum of Others ,  ,  ,5980 ,11.66 ,Lbs ,69720
2017 ,482999 ,APIARY PRODUCTS BEESWAX , 999, State Total,  ,  ,1754989 ,3.34 ,    ,5883191
2017 ,481999 ,APIARY PRODUCTS HONEY ,11 ,Colusa ,  ,  ,36500 ,4.00 ,Lbs ,146000
2017 ,481999 ,APIARY PRODUCTS HONEY ,19 ,Fresno ,  ,  ,3341000 ,2.46 ,Lbs ,8219000
2017 ,481999 ,APIARY PRODUCTS HONEY ,25 ,Imperial ,  ,  ,266000 ,1.88 ,Lbs ,500000
2017 ,481999 ,APIARY PRODUCTS HONEY ,27 ,Inyo ,  ,  ,88400 ,2.49 ,Lbs ,220000
2017 ,481999 ,APIARY PRODUCTS HONEY ,29 ,Kern ,  ,  ,3969000 ,2.09 ,Lbs ,8296000
2017 ,481999 ,APIARY PRODUCTS HONEY ,31 ,Kings ,  ,  ,337000 ,2.01 ,Lbs ,677000
2017 ,481999 ,APIARY PRODUCTS HONEY ,39 ,Madera ,  ,  ,568000 ,2.09 ,Lbs ,1188000
2017 ,481999 ,APIARY PRODUCTS HONEY ,43 ,Mariposa ,  ,  ,29700 ,2.05 ,Lbs ,61000
2017 ,481999 ,APIARY PRODUCTS HONEY ,47 ,Merced ,  ,  ,1208000 ,1.93 ,Lbs ,2331000
2017 ,481999 ,APIARY PRODUCTS HONEY ,53 ,Monterey ,  ,  ,7800 ,2.09 ,Lbs ,16300
2017 ,481999 ,APIARY PRODUCTS HONEY ,57 ,Nevada ,  ,  ,28300 ,4.59 ,Lbs ,130000
2017 ,481999 ,APIARY PRODUCTS HONEY ,63 ,Plumas ,  ,  ,1730 ,9.48 ,Lbs ,16400
2017 ,481999 ,APIARY PRODUCTS HONEY ,65 ,Riverside ,  ,  ,750000 ,1.90 ,Lbs ,1425000
2017 ,481999 ,APIARY PRODUCTS HONEY ,73 ,San Diego ,  ,  ,  ,  ,Lbs ,769000
2017 ,481999 ,APIARY PRODUCTS HONEY ,75 ,San Francisco ,  ,  ,  ,  ,Lbs ,57500
2017 ,481999 ,APIARY PRODUCTS HONEY ,77 ,San Joaquin ,  ,  ,279000 ,2.05 ,Lbs ,572000
2017 ,481999 ,APIARY PRODUCTS HONEY ,81 ,San Mateo ,  ,  ,37000 ,12.38 ,Lbs ,458000
2017 ,481999 ,APIARY PRODUCTS HONEY ,89 ,Shasta ,  ,  ,145000 ,1.97 ,Lbs ,285000
2017 ,481999 ,APIARY PRODUCTS HONEY ,91 ,Sierra ,  ,  ,15 ,9.47 ,Lbs ,142
2017 ,481999 ,APIARY PRODUCTS HONEY ,99 ,Stanislaus ,  ,  ,4957000 ,2.08 ,Lbs ,10311000
2017 ,481999 ,APIARY PRODUCTS HONEY ,105 ,Trinity ,  ,  ,1960 ,6.28 ,Lbs ,12300
2017 ,481999 ,APIARY PRODUCTS HONEY ,107 ,Tulare ,  ,  ,10952000 ,2.81 ,Lbs ,30722000
2017 ,481999 ,APIARY PRODUCTS HONEY ,111 ,Ventura ,  ,  ,340000 ,4.96 ,Lbs ,1686000
2017 ,481999 ,APIARY PRODUCTS HONEY ,991 ,Sum of Others ,  ,  ,77900 ,16.98 ,Lbs ,1323100
2017 ,481999 ,APIARY PRODUCTS HONEY , 999, State Total,  ,  ,27421305 ,2.50 ,    ,69421742
2017 ,486999 ,APIARY PRODUCTS POLLINATION FEES ,7 ,Butte ,  ,  ,46500 ,185.42 ,Col ,8622000
2017 ,486999 ,APIARY PRODUCTS POLLINATION FEES ,11 ,Colusa ,  ,  ,122000 ,191.48 ,Col ,23361000
2017 ,486999 ,APIARY PRODUCTS POLLINATION FEES ,17 ,El Dorado ,  ,  ,5200 ,200.00 ,Col ,1040000
2017 ,486999 ,APIARY PRODUCTS POLLINATION FEES ,19 ,Fresno ,  ,  ,  ,  ,Col ,86089000
2017 ,486999 ,APIARY PRODUCTS POLLINATION FEES ,21 ,Glenn ,  ,  ,  ,  ,Col ,18125000
2017 ,486999 ,APIARY PRODUCTS POLLINATION FEES ,25 ,Imperial ,  ,  ,86500 ,61.45 ,Col ,5315000
2017 ,486999 ,APIARY PRODUCTS POLLINATION FEES ,29 ,Kern ,  ,  ,461000 ,181.04 ,Col ,83460000
2017 ,486999 ,APIARY PRODUCTS POLLINATION FEES ,31 ,Kings ,  ,  ,87400 ,170.81 ,Col ,14929000
2017 ,486999 ,APIARY PRODUCTS POLLINATION FEES ,39 ,Madera ,  ,  ,281000 ,195.00 ,Col ,54795000
2017 ,486999 ,APIARY PRODUCTS POLLINATION FEES ,47 ,Merced ,  ,  ,207000 ,163.44 ,Col ,33832000
2017 ,486999 ,APIARY PRODUCTS POLLINATION FEES ,53 ,Monterey ,  ,  ,2490 ,65.06 ,Col ,162000
2017 ,486999 ,APIARY PRODUCTS POLLINATION FEES ,65 ,Riverside ,  ,  ,25500 ,155.02 ,Col ,3953000
2017 ,486999 ,APIARY PRODUCTS POLLINATION FEES ,73 ,San Diego ,  ,  ,  ,  ,Col ,2974000
2017 ,486999 ,APIARY PRODUCTS POLLINATION FEES ,77 ,San Joaquin ,  ,  ,164000 ,155.87 ,Col ,25562000
2017 ,486999 ,APIARY PRODUCTS POLLINATION FEES ,89 ,Shasta ,  ,  ,18400 ,188.26 ,Col ,3464000
2017 ,486999 ,APIARY PRODUCTS POLLINATION FEES ,95 ,Solano ,  ,  ,23000 ,76.70 ,Col ,1764000
2017 ,486999 ,APIARY PRODUCTS POLLINATION FEES ,99 ,Stanislaus ,  ,  ,375000 ,182.33 ,Col ,68372000
2017 ,486999 ,APIARY PRODUCTS POLLINATION FEES ,101 ,Sutter ,  ,  ,58300 ,87.05 ,Col ,5075000
2017 ,486999 ,APIARY PRODUCTS POLLINATION FEES ,103 ,Tehama ,  ,  ,24800 ,176.85 ,Col ,4386000
2017 ,486999 ,APIARY PRODUCTS POLLINATION FEES ,107 ,Tulare ,  ,  ,324000 ,150.00 ,Col ,48600000
2017 ,486999 ,APIARY PRODUCTS POLLINATION FEES ,111 ,Ventura ,  ,  ,  ,  ,Col ,1990000
2017 ,486999 ,APIARY PRODUCTS POLLINATION FEES ,115 ,Yuba ,  ,  ,12600 ,43.73 ,Col ,551000
2017 ,486999 ,APIARY PRODUCTS POLLINATION FEES ,991 ,Sum of Others ,  ,  ,  ,  ,Col ,110000
2017 ,486999 ,APIARY PRODUCTS POLLINATION FEES , 999, State Total,  ,  ,2324690 ,166.58 ,    ,496531000
2017 ,211999 ,APPLES ALL ,17 ,El Dorado ,852 ,  ,  ,  ,Tons ,22330000
2017 ,211999 ,APPLES ALL ,19 ,Fresno ,440 ,9.64 ,4240 ,1491.98 ,Tons ,6326000
2017 ,211999 ,APPLES ALL ,45 ,Mendocino ,215 ,2.40 ,516 ,1029.07 ,Tons ,531000
2017 ,211999 ,APPLES ALL ,61 ,Placer ,47 ,0.60 ,28 ,3000.00 ,Tons ,84000
2017 ,211999 ,APPLES ALL ,63 ,Plumas ,  ,  ,  ,  ,Tons ,2790
2017 ,211999 ,APPLES ALL ,65 ,Riverside ,25 ,2.40 ,60 ,1916.67 ,Tons ,115000
2017 ,211999 ,APPLES ALL ,69 ,San Benito ,279 ,27.49 ,7670 ,315.12 ,Tons ,2417000
2017 ,211999 ,APPLES ALL ,71 ,San Bernardino ,311 ,2.28 ,710 ,2125.35 ,Tons ,1509000
2017 ,211999 ,APPLES ALL ,73 ,San Diego ,244 ,1.00 ,244 ,1979.51 ,Tons ,483000
2017 ,211999 ,APPLES ALL ,77 ,San Joaquin ,2320 ,15.39 ,35700 ,646.44 ,Tons ,23078000
2017 ,211999 ,APPLES ALL ,87 ,Santa Cruz ,2030 ,19.70 ,40000 ,340.78 ,Tons ,13631000
2017 ,211999 ,APPLES ALL ,91 ,Sierra ,  ,  ,  ,  ,Tons ,429
2017 ,211999 ,APPLES ALL ,97 ,Sonoma ,2190 ,3.87 ,8470 ,393.98 ,Tons ,3337000
2017 ,211999 ,APPLES ALL ,991 ,Sum of Others ,1022 ,1.92 ,1967 ,1420.49 ,Tons ,2794100
2017 ,211999 ,APPLES ALL , 999, State Total,9975 ,10.92 ,99605 ,545.20 ,    ,76638319
2017 ,217999 ,APRICOTS ALL ,13 ,Contra Costa ,125 ,2.85 ,356 ,3205.06 ,Tons ,1141000
2017 ,217999 ,APRICOTS ALL ,19 ,Fresno ,1260 ,7.16 ,9020 ,1550.67 ,Tons ,13987000
2017 ,217999 ,APRICOTS ALL ,31 ,Kings ,794 ,7.48 ,5940 ,1969.70 ,Tons ,11700000
2017 ,217999 ,APRICOTS ALL ,65 ,Riverside ,20 ,2.00 ,40 ,1987.50 ,Tons ,79500
2017 ,217999 ,APRICOTS ALL ,69 ,San Benito ,547 ,1.71 ,936 ,1748.93 ,Tons ,1637000
2017 ,217999 ,APRICOTS ALL ,77 ,San Joaquin ,620 ,9.00 ,5580 ,671.86 ,Tons ,3749000
2017 ,217999 ,APRICOTS ALL ,85 ,Santa Clara ,149 ,1.20 ,179 ,1167.60 ,Tons ,209000
2017 ,217999 ,APRICOTS ALL ,99 ,Stanislaus ,3850 ,8.21 ,31600 ,648.99 ,Tons ,20508000
2017 ,217999 ,APRICOTS ALL ,107 ,Tulare ,638 ,4.70 ,3000 ,2410.00 ,Tons ,7230000
2017 ,217999 ,APRICOTS ALL ,991 ,Sum of Others ,290 ,6.97 ,2022 ,1066.77 ,Tons ,2157000
2017 ,217999 ,APRICOTS ALL , 999, State Total,8293 ,7.08 ,58673 ,1063.48 ,    ,62397500
2017 ,301999 ,ARTICHOKES ,53 ,Monterey ,4820 ,5.85 ,28200 ,1750.00 ,Tons ,49350000
2017 ,301999 ,ARTICHOKES ,65 ,Riverside ,793 ,6.75 ,5350 ,1739.07 ,Tons ,9304000
2017 ,301999 ,ARTICHOKES ,81 ,San Mateo ,63 ,1.33 ,84 ,1714.29 ,Tons ,144000
2017 ,301999 ,ARTICHOKES ,991 ,Sum of Others ,150 ,6.14 ,921 ,1334.42 ,Tons ,1229000
2017 ,301999 ,ARTICHOKES , 999, State Total,5826 ,5.93 ,34555 ,1737.14 ,    ,60027000
2017 ,302999 ,ASPARAGUS UNSPECIFIED ,19 ,Fresno ,970 ,3.44 ,3340 ,3387.13 ,Tons ,11313000
2017 ,302999 ,ASPARAGUS UNSPECIFIED ,53 ,Monterey ,1460 ,4.02 ,5870 ,1980.07 ,Tons ,11623000
2017 ,302999 ,ASPARAGUS UNSPECIFIED ,77 ,San Joaquin ,1310 ,2.01 ,2630 ,3744.87 ,Tons ,9849000
2017 ,302999 ,ASPARAGUS UNSPECIFIED ,991 ,Sum of Others ,496 ,2.76 ,1371 ,3520.06 ,Tons ,4826000
2017 ,302999 ,ASPARAGUS UNSPECIFIED , 999, State Total,4236 ,3.12 ,13211 ,2846.95 ,    ,37611000
2017 ,221999 ,AVOCADOS ALL ,53 ,Monterey ,383 ,3.08 ,1180 ,3239.83 ,Tons ,3823000
2017 ,221999 ,AVOCADOS ALL ,65 ,Riverside ,4520 ,3.92 ,17700 ,2258.36 ,Tons ,39973000
2017 ,221999 ,AVOCADOS ALL ,71 ,San Bernardino ,477 ,3.08 ,1470 ,2349.66 ,Tons ,3454000
2017 ,221999 ,AVOCADOS ALL ,73 ,San Diego ,15000 ,2.30 ,34500 ,3541.74 ,Tons ,122190000
2017 ,221999 ,AVOCADOS ALL ,79 ,San Luis Obispo ,4080 ,2.35 ,9570 ,2852.14 ,Tons ,27295000
2017 ,221999 ,AVOCADOS ALL ,83 ,Santa Barbara ,4270 ,2.46 ,10500 ,3676.76 ,Tons ,38606000
2017 ,221999 ,AVOCADOS ALL ,111 ,Ventura ,17400 ,3.12 ,54300 ,2185.64 ,Tons ,118680000
2017 ,221999 ,AVOCADOS ALL ,991 ,Sum of Others ,1178 ,1.80 ,2126 ,3331.14 ,Tons ,7082000
2017 ,221999 ,AVOCADOS ALL , 999, State Total,47308 ,2.78 ,131346 ,2749.25 ,    ,361103000
2017 ,113995 ,BARLEY FEED ,53 ,Monterey ,3790 ,0.94 ,3560 ,144.94 ,Tons ,516000
2017 ,113995 ,BARLEY FEED ,107 ,Tulare ,6300 ,1.56 ,9830 ,194.00 ,Tons ,1907000
2017 ,113995 ,BARLEY FEED , 999, State Total,10090 ,1.33 ,13390 ,180.96 ,    ,2423000
2017 ,113999 ,BARLEY UNSPECIFIED ,29 ,Kern ,3540 ,1.06 ,3760 ,202.13 ,Tons ,760000
2017 ,113999 ,BARLEY UNSPECIFIED ,47 ,Merced ,1650 ,2.12 ,3490 ,180.80 ,Tons ,631000
2017 ,113999 ,BARLEY UNSPECIFIED ,79 ,San Luis Obispo ,9480 ,1.08 ,10200 ,172.65 ,Tons ,1761000
2017 ,113999 ,BARLEY UNSPECIFIED ,93 ,Siskiyou ,3490 ,2.48 ,8650 ,195.26 ,Tons ,1689000
2017 ,113999 ,BARLEY UNSPECIFIED ,991 ,Sum of Others ,7266 ,1.22 ,8841 ,202.27 ,Tons ,1788300
2017 ,113999 ,BARLEY UNSPECIFIED , 999, State Total,25426 ,1.37 ,34941 ,189.73 ,    ,6629300
2017 ,161741 ,BEANS BLACKEYE (PEAS) ,99 ,Stanislaus ,1010 ,1.19 ,1200 ,925.00 ,Tons ,1110000
2017 ,161741 ,BEANS BLACKEYE (PEAS) ,991 ,Sum of Others ,1420 ,0.58 ,826 ,889.21 ,Tons ,734488
2017 ,161741 ,BEANS BLACKEYE (PEAS) , 999, State Total,2430 ,0.83 ,2026 ,910.41 ,    ,1844488
2017 ,169999 ,BEANS DRY EDIBLE UNSPECIFIED ,7 ,Butte ,429 ,1.30 ,558 ,1098.57 ,Tons ,613000
2017 ,169999 ,BEANS DRY EDIBLE UNSPECIFIED ,11 ,Colusa ,3460 ,1.25 ,4330 ,881.76 ,Tons ,3818000
2017 ,169999 ,BEANS DRY EDIBLE UNSPECIFIED ,21 ,Glenn ,476 ,1.26 ,600 ,678.33 ,Tons ,407000
2017 ,169999 ,BEANS DRY EDIBLE UNSPECIFIED ,29 ,Kern ,1090 ,1.37 ,1490 ,895.97 ,Tons ,1335000
2017 ,169999 ,BEANS DRY EDIBLE UNSPECIFIED ,53 ,Monterey ,425 ,1.70 ,723 ,1879.67 ,Tons ,1359000
2017 ,169999 ,BEANS DRY EDIBLE UNSPECIFIED ,77 ,San Joaquin ,4930 ,1.03 ,5100 ,910.20 ,Tons ,4642000
2017 ,169999 ,BEANS DRY EDIBLE UNSPECIFIED ,81 ,San Mateo ,80 ,0.94 ,75 ,5933.33 ,Tons ,445000
2017 ,169999 ,BEANS DRY EDIBLE UNSPECIFIED ,83 ,Santa Barbara ,1900 ,  ,  ,  ,Tons ,1688000
2017 ,169999 ,BEANS DRY EDIBLE UNSPECIFIED ,95 ,Solano ,3430 ,1.08 ,3700 ,1070.00 ,Tons ,3959000
2017 ,169999 ,BEANS DRY EDIBLE UNSPECIFIED ,99 ,Stanislaus ,191 ,1.30 ,248 ,798.39 ,Tons ,198000
2017 ,169999 ,BEANS DRY EDIBLE UNSPECIFIED ,107 ,Tulare ,8960 ,1.50 ,13400 ,800.00 ,Tons ,10720000
2017 ,169999 ,BEANS DRY EDIBLE UNSPECIFIED ,111 ,Ventura ,437 ,  ,  ,  ,Tons ,1252000
2017 ,169999 ,BEANS DRY EDIBLE UNSPECIFIED ,991 ,Sum of Others ,13312 ,1.64 ,21858 ,819.75 ,Tons ,17918000
2017 ,169999 ,BEANS DRY EDIBLE UNSPECIFIED , 999, State Total,39120 ,1.42 ,52082 ,871.97 ,    ,48354000
2017 ,162399 ,BEANS FAVA ,81 ,San Mateo ,318 ,4.06 ,1290 ,1484.50 ,Tons ,1915000
2017 ,162399 ,BEANS FAVA ,991 ,Sum of Others ,  ,  ,  ,  ,Tons ,1010
2017 ,162399 ,BEANS FAVA , 999, State Total,318 ,4.06 ,1290 ,1484.50 ,    ,1916010
2017 ,304399 ,BEANS FRESH UNSPECIFIED ,65 ,Riverside ,986 ,6.65 ,6560 ,1714.33 ,Tons ,11246000
2017 ,304399 ,BEANS FRESH UNSPECIFIED ,99 ,Stanislaus ,1880 ,1.10 ,2070 ,810.14 ,Tons ,1677000
2017 ,304399 ,BEANS FRESH UNSPECIFIED ,111 ,Ventura ,2070 ,1.85 ,3830 ,1356.92 ,Tons ,5197000
2017 ,304399 ,BEANS FRESH UNSPECIFIED ,991 ,Sum of Others ,790 ,5.57 ,4402 ,769.63 ,Tons ,3387900
2017 ,304399 ,BEANS FRESH UNSPECIFIED , 999, State Total,5726 ,2.94 ,16862 ,1275.52 ,    ,21507900
2017 ,161742 ,BEANS GARBANZO ,991 ,Sum of Others ,578 ,1.04 ,603 ,897.84 ,Tons ,541400
2017 ,161742 ,BEANS GARBANZO , 999, State Total,578 ,1.04 ,603 ,897.84 ,    ,541400
2017 ,161717 ,BEANS KIDNEY RED ,991 ,Sum of Others ,371 ,0.68 ,254 ,2303.15 ,Tons ,585000
2017 ,161717 ,BEANS KIDNEY RED , 999, State Total,371 ,0.68 ,254 ,2303.15 ,    ,585000
2017 ,161132 ,BEANS LIMA BABY DRY ,99 ,Stanislaus ,625 ,1.05 ,656 ,809.45 ,Tons ,531000
2017 ,161132 ,BEANS LIMA BABY DRY ,991 ,Sum of Others ,2950 ,1.13 ,3320 ,775.60 ,Tons ,2575000
2017 ,161132 ,BEANS LIMA BABY DRY , 999, State Total,3575 ,1.11 ,3976 ,781.19 ,    ,3106000
2017 ,161131 ,BEANS LIMA LARGE DRY ,47 ,Merced ,2600 ,1.03 ,2690 ,1041.64 ,Tons ,2802000
2017 ,161131 ,BEANS LIMA LARGE DRY ,99 ,Stanislaus ,7840 ,1.07 ,8400 ,1295.00 ,Tons ,10878000
2017 ,161131 ,BEANS LIMA LARGE DRY , 999, State Total,10440 ,1.06 ,11090 ,1233.54 ,    ,13680000
2017 ,161199 ,BEANS LIMA UNSPECIFIED ,77 ,San Joaquin ,2500 ,1.15 ,2870 ,1034.49 ,Tons ,2969000
2017 ,161199 ,BEANS LIMA UNSPECIFIED ,991 ,Sum of Others ,930 ,1.01 ,943 ,1007.42 ,Tons ,950000
2017 ,161199 ,BEANS LIMA UNSPECIFIED , 999, State Total,3430 ,1.11 ,3813 ,1027.80 ,    ,3919000
2017 ,161721 ,BEANS PINK ,991 ,Sum of Others ,405 ,0.66 ,268 ,1600.75 ,Tons ,429000
2017 ,161721 ,BEANS PINK , 999, State Total,405 ,0.66 ,268 ,1600.75 ,    ,429000
2017 ,171619 ,BEANS SEED ,21 ,Glenn ,808 ,0.95 ,769 ,860.86 ,Tons ,662000
2017 ,171619 ,BEANS SEED ,53 ,Monterey ,660 ,1.01 ,667 ,3280.36 ,Tons ,2188000
2017 ,171619 ,BEANS SEED ,77 ,San Joaquin ,540 ,1.10 ,592 ,1091.22 ,Tons ,646000
2017 ,171619 ,BEANS SEED ,83 ,Santa Barbara ,340 ,  ,  ,  ,Tons ,495000
2017 ,171619 ,BEANS SEED ,991 ,Sum of Others ,97 ,1.00 ,97 ,1041.24 ,Tons ,101000
2017 ,171619 ,BEANS SEED , 999, State Total,2445 ,1.01 ,2125 ,1692.71 ,    ,4092000
2017 ,304999 ,BEANS SNAP UNSPECIFIED ,81 ,San Mateo ,49 ,3.37 ,165 ,1860.61 ,Tons ,307000
